Startup_Name,Industry,Business_Model,Target_Market_Size,Budget_INR,Employees_Count,Founder_Experience_Years,Project_Description,Success_Probability,Success_Status,Financial_Risk,Market_Risk,Technical_Risk,Business_Risk,Regulatory_Risk,Overall_Risk_Score,Confidence_Rating,System_Evaluation
EmeraldNebula28,Manufacturing,Subscription,Medium,135232,97,30,An innovative Subscription solution targeting medium enterprises.,93.07,1,0.0,0.0,0.0,0.0,0.0,6.04,93.07,Very Strong Potential
KappaData19,Technology,Marketplace,Small,229776,1,3,An AI-powered Marketplace service serving small market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.45,95.0,Very Strong Potential
OmicronAnalytics31,Manufacturing,SaaS,Medium,238468,3,29,A mobile-first SaaS solution targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.82,95.0,Very Strong Potential
VibeCore70,Retail,SaaS,Medium,305171,17,9,A mobile-first SaaS service targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.14,95.0,Very Strong Potential
VibeGroup60,Retail,B2B,Small,313806,5,5,A blockchain-enabled B2B toolkit serving small market needs.,93.64,1,0.0,0.0,0.0,0.0,0.0,6.2,93.64,Very Strong Potential
XiSync38,Transportation,Advertising,Large,989545,3,14,A mobile-first Advertising toolkit serving large market needs.,94.28,1,1.26,1.26,1.26,1.26,1.26,6.36,94.28,Very Strong Potential
IlluminateVentures56,Healthcare,B2C,Medium,143452,3,3,A next-generation B2C platform targeting medium enterprises.,94.01,1,0.0,0.0,0.0,0.0,0.0,5.79,94.01,Very Strong Potential
TauSolutions96,E-commerce,B2B,Medium,22007942,2,1,A cutting-edge B2B ecosystem serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.36,95.0,Very Strong Potential
AlphaTech30,Technology,Freemium,Large,124396,95,12,A cutting-edge Freemium infrastructure serving large market needs.,93.11,1,1.99,1.99,1.99,1.99,1.99,7.88,93.11,Very Strong Potential
QuartzAI25,Manufacturing,C2C,Medium,48030,7,4,A cloud-based C2C ecosystem serving medium market needs.,92.86,1,0.68,0.68,0.68,0.68,0.68,7.48,92.86,Very Strong Potential
PulseSystems54,Technology,SaaS,Small,17000,9,4,A cutting-edge SaaS solution serving small market needs.,95.0,1,0.85,0.85,0.85,0.85,0.85,5.43,95.0,Very Strong Potential
EpsilonDynamics93,Agriculture,Direct Sales,Small,448246,12,2,A mobile-first Direct Sales platform targeting small enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.24,95.0,Very Strong Potential
NexusData52,Technology,B2G,Medium,271479,13,2,An AI-powered B2G infrastructure targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.05,95.0,Very Strong Potential
NexusPartners69,Education,B2B,Medium,158363,433,3,A blockchain-enabled B2B ecosystem serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.5,95.0,Very Strong Potential
SparkCore27,Technology,Marketplace,Small,117857,2,4,An innovative Marketplace infrastructure serving small market needs.,93.68,1,0.0,0.0,0.0,0.0,0.0,5.88,93.68,Very Strong Potential
LambdaLabs86,Food & Beverage,Advertising,Medium,440915,6,1,A blockchain-enabled Advertising infrastructure serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.84,95.0,Very Strong Potential
BetaSolutions62,Healthcare,C2C,Medium,57391,13,10,A cutting-edge C2C infrastructure targeting medium enterprises.,95.0,1,1.61,1.61,1.61,1.61,1.61,5.81,95.0,Very Strong Potential
ThetaWave74,Healthcare,Subscription,Large,123400,42,23,A mobile-first Subscription platform serving large market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.2,95.0,Very Strong Potential
SonicCore24,E-commerce,B2B,Medium,13212,43,5,An innovative B2B ecosystem targeting medium enterprises.,94.85,1,0.15,0.15,0.15,0.15,0.15,5.23,94.85,Very Strong Potential
EpsilonTech73,Transportation,C2C,Medium,150649,14,30,An AI-powered C2C toolkit targeting medium enterprises.,94.9,1,0.0,0.0,0.0,0.0,0.0,5.01,94.9,Very Strong Potential
EpsilonWave22,Finance,B2B,Large,122464,18,6,A cutting-edge B2B toolkit serving large market needs.,94.31,1,0.0,0.0,0.0,0.0,0.0,5.01,94.31,Very Strong Potential
RhoInnovations78,Energy,Marketplace,Large,100452,6,29,A data-driven Marketplace ecosystem targeting large enterprises.,94.14,1,0.91,0.91,0.91,0.91,0.91,6.32,94.14,Very Strong Potential
NovaAI91,Finance,SaaS,Large,22844,10,3,A mobile-first SaaS infrastructure serving large market needs.,93.7,1,0.0,0.0,0.0,0.0,0.0,5.55,93.7,Very Strong Potential
ChiVentures36,Technology,Freemium,Small,103191,13,4,A blockchain-enabled Freemium infrastructure targeting small enterprises.,95.0,1,1.77,1.77,1.77,1.77,1.77,5.88,95.0,Very Strong Potential
UpsilonSolutions80,Healthcare,B2G,Large,61529,92,15,A data-driven B2G solution serving large market needs.,95.0,1,1.74,1.74,1.74,1.74,1.74,5.87,95.0,Very Strong Potential
VistaVentures17,Retail,Subscription,Medium,73105,7,10,A data-driven Subscription toolkit targeting medium enterprises.,95.0,1,1.09,1.09,1.09,1.09,1.09,5.54,95.0,Very Strong Potential
VertexNebula85,Agriculture,B2B,Small,876186,3,3,A cutting-edge B2B platform serving small market needs.,93.11,1,0.0,0.0,0.0,0.0,0.0,6.62,93.11,Very Strong Potential
EpsilonCapital42,Manufacturing,Marketplace,Small,11368,3,23,A next-generation Marketplace platform targeting small enterprises.,93.47,1,0.16,0.16,0.16,0.16,0.16,6.61,93.47,Very Strong Potential
UpsilonKinetic50,Finance,SaaS,Small,160626,20,9,An AI-powered SaaS infrastructure serving small market needs.,94.22,1,0.0,0.0,0.0,0.0,0.0,5.18,94.22,Very Strong Potential
VistaKinetic54,Technology,Freemium,Medium,78938,59,7,A mobile-first Freemium platform serving medium market needs.,93.89,1,0.0,0.0,0.0,0.0,0.0,5.99,93.89,Very Strong Potential
SigmaDynamics65,Healthcare,B2B,Medium,265877,24,23,A mobile-first B2B service targeting medium enterprises.,92.79,1,1.56,1.56,1.56,1.56,1.56,7.99,92.79,Very Strong Potential
EmeraldSystems33,Retail,B2C,Large,10633,6,9,A blockchain-enabled B2C solution serving large market needs.,93.81,1,0.0,0.0,0.0,0.0,0.0,6.05,93.81,Very Strong Potential
ZetaFlow58,Transportation,Marketplace,Large,75412,2,6,An innovative Marketplace toolkit serving large market needs.,93.95,1,0.0,0.0,0.0,0.0,0.0,5.71,93.95,Very Strong Potential
PiTech12,E-commerce,B2G,Small,2668728,3,11,A cloud-based B2G service targeting small enterprises.,95.0,1,1.1,1.1,1.1,1.1,1.1,5.55,95.0,Very Strong Potential
LuminaSolutions78,Healthcare,Advertising,Large,63702,3,36,An innovative Advertising infrastructure targeting large enterprises.,94.14,1,0.64,0.64,0.64,0.64,0.64,6.17,94.14,Very Strong Potential
IlluminateInnovations15,Technology,Advertising,Large,241541,15,20,An innovative Advertising infrastructure targeting large enterprises.,93.48,1,1.18,1.18,1.18,1.18,1.18,7.11,93.48,Very Strong Potential
VirtuData97,Technology,B2B,Large,222842,17,10,A next-generation B2B platform serving large market needs.,94.79,1,0.18,0.18,0.18,0.18,0.18,5.3,94.79,Very Strong Potential
BetaCapital52,Finance,Direct Sales,Medium,6740610,4,15,A cutting-edge Direct Sales ecosystem serving medium market needs.,94.88,1,0.94,0.94,0.94,0.94,0.94,5.59,94.88,Very Strong Potential
NovaSync24,Agriculture,Advertising,Medium,80519,1,15,A next-generation Advertising service targeting medium enterprises.,92.9,1,1.17,1.17,1.17,1.17,1.17,7.69,92.9,Very Strong Potential
VistaKinetic56,Technology,Marketplace,Medium,146865,11,14,A next-generation Marketplace solution targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.04,95.0,Very Strong Potential
PioneerWorks98,Education,SaaS,Small,559846,2,3,An AI-powered SaaS toolkit serving small market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.41,95.0,Very Strong Potential
KappaWave96,Finance,B2C,Medium,112061,60,9,A cloud-based B2C platform serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.52,95.0,Very Strong Potential
LuminaLabs95,Entertainment,Freemium,Small,506642,32,7,A blockchain-enabled Freemium ecosystem targeting small enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.18,95.0,Very Strong Potential
KappaSync89,E-commerce,SaaS,Medium,770669,12,4,A cloud-based SaaS platform targeting medium enterprises.,94.44,1,0.32,0.32,0.32,0.32,0.32,5.72,94.44,Very Strong Potential
XiCeleste82,E-commerce,B2B,Small,214835,77,23,A blockchain-enabled B2B solution targeting small enterprises.,93.09,1,0.0,0.0,0.0,0.0,0.0,6.2,93.09,Very Strong Potential
SigmaDynamics22,E-commerce,Franchise,Large,259854,37,11,A cloud-based Franchise ecosystem targeting large enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.55,95.0,Very Strong Potential
ZenLabs91,Education,SaaS,Medium,895063,5,4,A data-driven SaaS service serving medium market needs.,92.93,1,0.0,0.0,0.0,0.0,0.0,6.61,92.93,Very Strong Potential
SonicGroup33,Healthcare,Direct Sales,Medium,373378,20,1,An innovative Direct Sales platform serving medium market needs.,93.77,1,1.4,1.4,1.4,1.4,1.4,6.93,93.77,Very Strong Potential
NuWorks70,Education,Direct Sales,Medium,266528,72,3,A data-driven Direct Sales solution serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.15,95.0,Very Strong Potential
NovaCeleste40,Real Estate,C2C,Medium,61191,2,15,A cloud-based C2C platform serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.47,95.0,Very Strong Potential
QuantumSystems17,Finance,Franchise,Small,159438,4,25,A cutting-edge Franchise platform serving small market needs.,94.52,1,1.01,1.01,1.01,1.01,1.01,5.99,94.52,Very Strong Potential
TrekCloud57,Energy,Franchise,Medium,184125,7,0,A cloud-based Franchise solution targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.5,95.0,Very Strong Potential
BetaAnalytics60,Manufacturing,Direct Sales,Medium,17635,3,2,A data-driven Direct Sales service serving medium market needs.,94.55,1,0.0,0.0,0.0,0.0,0.0,4.75,94.55,Very Strong Potential
SonicFlow34,Finance,B2B,Large,71942,81,9,A mobile-first B2B service serving large market needs.,94.47,1,1.8,1.8,1.8,1.8,1.8,6.43,94.47,Very Strong Potential
LighthouseKinetic16,Manufacturing,Subscription,Medium,57250,36,3,A blockchain-enabled Subscription infrastructure targeting medium enterprises.,92.96,1,0.0,0.0,0.0,0.0,0.0,6.43,92.96,Very Strong Potential
NovaData36,Finance,Freemium,Large,448180,4,8,A cutting-edge Freemium toolkit targeting large enterprises.,94.41,1,0.0,0.0,0.0,0.0,0.0,5.22,94.41,Very Strong Potential
UpsilonWave60,Entertainment,Direct Sales,Medium,94841,5,6,A cloud-based Direct Sales toolkit serving medium market needs.,95.0,1,0.92,0.92,0.92,0.92,0.92,5.46,95.0,Very Strong Potential
PulseTech39,Energy,Subscription,Small,120458,4,3,A cloud-based Subscription platform serving small market needs.,95.0,1,1.41,1.41,1.41,1.41,1.41,5.71,95.0,Very Strong Potential
ZenSync39,E-commerce,B2B,Large,587222,4,4,A cloud-based B2B service targeting large enterprises.,94.46,1,0.65,0.65,0.65,0.65,0.65,5.86,94.46,Very Strong Potential
EtaCeleste83,Entertainment,Marketplace,Medium,39035,37,4,A mobile-first Marketplace toolkit targeting medium enterprises.,95.0,1,1.76,1.76,1.76,1.76,1.76,5.88,95.0,Very Strong Potential
VertexZephyr28,Technology,Freemium,Small,373726,2,15,A blockchain-enabled Freemium infrastructure targeting small enterprises.,94.97,1,0.52,0.52,0.52,0.52,0.52,5.29,94.97,Very Strong Potential
GravitasNebula92,Manufacturing,B2B,Medium,894664,29,7,An AI-powered B2B platform targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.01,95.0,Very Strong Potential
BetaVentures81,Healthcare,SaaS,Large,142979,49,5,A data-driven SaaS service targeting large enterprises.,92.98,1,0.0,0.0,0.0,0.0,0.0,6.41,92.98,Very Strong Potential
SparkSync22,Manufacturing,Marketplace,Large,270362,12,3,An AI-powered Marketplace toolkit targeting large enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.66,95.0,Very Strong Potential
QuantumDynamics71,Food & Beverage,Advertising,Small,322653,9,2,A data-driven Advertising solution targeting small enterprises.,95.0,1,0.51,0.51,0.51,0.51,0.51,5.25,95.0,Very Strong Potential
OmicronAI86,Entertainment,B2C,Medium,150152,45,20,An innovative B2C service serving medium market needs.,94.28,1,1.52,1.52,1.52,1.52,1.52,6.48,94.28,Very Strong Potential
VibeData18,Healthcare,Marketplace,Small,1199444,5,5,An innovative Marketplace platform serving small market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.33,95.0,Very Strong Potential
XenonPartners44,Finance,B2B,Medium,895134,22,12,A next-generation B2B service serving medium market needs.,94.46,1,0.0,0.0,0.0,0.0,0.0,4.57,94.46,Very Strong Potential
XiPartners87,Healthcare,Marketplace,Large,90176,89,7,A blockchain-enabled Marketplace platform targeting large enterprises.,95.0,1,1.53,1.53,1.53,1.53,1.53,5.77,95.0,Very Strong Potential
EtaPartners13,Healthcare,B2G,Small,133598,1,4,A next-generation B2G infrastructure targeting small enterprises.,95.0,1,0.21,0.21,0.21,0.21,0.21,5.1,95.0,Very Strong Potential
PiWorks46,Technology,Advertising,Medium,13536,1,22,An innovative Advertising ecosystem targeting medium enterprises.,93.73,1,0.36,0.36,0.36,0.36,0.36,6.45,93.73,Very Strong Potential
KappaPartners36,Technology,Direct Sales,Large,32258897,29,8,A next-generation Direct Sales ecosystem targeting large enterprises.,94.56,1,1.0,1.0,1.0,1.0,1.0,5.94,94.56,Very Strong Potential
QuantumKinetic49,Technology,Marketplace,Medium,42979,4,27,A next-generation Marketplace solution serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.18,95.0,Very Strong Potential
QuantumTech68,E-commerce,Subscription,Medium,76225,27,10,A mobile-first Subscription toolkit targeting medium enterprises.,93.47,1,0.19,0.19,0.19,0.19,0.19,6.62,93.47,Very Strong Potential
LambdaAnalytics79,Technology,Marketplace,Large,9915736,17,12,A cloud-based Marketplace platform targeting large enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.79,95.0,Very Strong Potential
EpsilonAnalytics92,Energy,Marketplace,Medium,1702771,5,8,A mobile-first Marketplace solution targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.18,95.0,Very Strong Potential
GravitasVentures18,Entertainment,Direct Sales,Small,174407,457,15,A cloud-based Direct Sales solution serving small market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.98,95.0,Very Strong Potential
SigmaData83,Finance,Advertising,Medium,1282756,3,0,An innovative Advertising toolkit targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.55,95.0,Very Strong Potential
ChiInnovations10,Healthcare,Direct Sales,Small,403359,2,7,An AI-powered Direct Sales toolkit targeting small enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.33,95.0,Very Strong Potential
BetaGroup52,Energy,SaaS,Medium,4564864,14,13,A data-driven SaaS platform serving medium market needs.,93.58,1,0.0,0.0,0.0,0.0,0.0,6.39,93.58,Very Strong Potential
SonicFlow85,Energy,B2G,Large,188990,9,8,A next-generation B2G solution serving large market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.59,95.0,Very Strong Potential
NovaInnovations42,Technology,Marketplace,Small,191994,11,22,An innovative Marketplace service targeting small enterprises.,92.54,1,0.68,0.68,0.68,0.68,0.68,7.79,92.54,Very Strong Potential
LighthouseData47,Education,Advertising,Large,997033,63,7,A data-driven Advertising ecosystem serving large market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.62,95.0,Very Strong Potential
QuantumLabs83,Technology,B2C,Medium,29240,16,15,A cloud-based B2C infrastructure serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.87,95.0,Very Strong Potential
QuantumKinetic80,Education,Freemium,Large,776468,82,3,A next-generation Freemium platform targeting large enterprises.,94.51,1,0.0,0.0,0.0,0.0,0.0,5.16,94.51,Very Strong Potential
GammaVentures34,Retail,B2C,Medium,2121928,43,8,A next-generation B2C solution serving medium market needs.,93.21,1,0.0,0.0,0.0,0.0,0.0,6.44,93.21,Very Strong Potential
ApexCore29,Manufacturing,Direct Sales,Medium,71831,6,9,A data-driven Direct Sales infrastructure targeting medium enterprises.,92.74,1,0.89,0.89,0.89,0.89,0.89,7.71,92.74,Very Strong Potential
OmicronNebula89,Technology,Marketplace,Medium,145791,43,8,A blockchain-enabled Marketplace infrastructure serving medium market needs.,93.46,1,0.0,0.0,0.0,0.0,0.0,6.32,93.46,Very Strong Potential
ChiKinetic98,Retail,Marketplace,Medium,3378922,61,40,A blockchain-enabled Marketplace service targeting medium enterprises.,93.72,1,0.0,0.0,0.0,0.0,0.0,5.48,93.72,Very Strong Potential
TrekFlow77,Healthcare,Advertising,Medium,81533,154,10,An innovative Advertising solution serving medium market needs.,95.0,1,0.53,0.53,0.53,0.53,0.53,5.27,95.0,Very Strong Potential
DeltaPartners18,Manufacturing,Advertising,Medium,58058,13,16,An AI-powered Advertising platform serving medium market needs.,95.0,1,0.39,0.39,0.39,0.39,0.39,5.2,95.0,Very Strong Potential
PioneerCapital60,Healthcare,Freemium,Medium,3247054,5,21,An innovative Freemium solution targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.23,95.0,Very Strong Potential
ZetaData27,Healthcare,Franchise,Medium,3596578,358,7,A cutting-edge Franchise toolkit serving medium market needs.,92.99,1,1.79,1.79,1.79,1.79,1.79,7.9,92.99,Very Strong Potential
VirtuVentures60,Food & Beverage,B2C,Medium,319733,2,4,A cutting-edge B2C infrastructure serving medium market needs.,95.0,1,0.15,0.15,0.15,0.15,0.15,5.07,95.0,Very Strong Potential
EtaSync20,Agriculture,Franchise,Medium,10845,14,11,A cutting-edge Franchise solution targeting medium enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.38,95.0,Very Strong Potential
TauLabs80,Retail,Marketplace,Medium,25801,17,37,A next-generation Marketplace platform serving medium market needs.,95.0,1,0.24,0.24,0.24,0.24,0.24,5.12,95.0,Very Strong Potential
IlluminateCapital70,Education,B2B,Medium,285925,72,15,A data-driven B2B infrastructure targeting medium enterprises.,93.58,1,1.3,1.3,1.3,1.3,1.3,7.08,93.58,Very Strong Potential
VistaSystems45,Technology,C2C,Small,11927,6,13,A cutting-edge C2C solution serving small market needs.,94.11,1,1.75,1.75,1.75,1.75,1.75,6.77,94.11,Very Strong Potential
QuantumNebula97,Technology,SaaS,Large,1439478,61,12,A cloud-based SaaS ecosystem targeting large enterprises.,95.0,1,1.55,1.55,1.55,1.55,1.55,5.78,95.0,Very Strong Potential
UpsilonKinetic16,Energy,Direct Sales,Large,292207,83,22,A data-driven Direct Sales platform serving large market needs.,93.5,1,0.14,0.14,0.14,0.14,0.14,6.58,93.5,Very Strong Potential
IotaLabs21,Real Estate,Franchise,Medium,253643,18,27,An AI-powered Franchise solution serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.43,95.0,Very Strong Potential
NexusWorks42,Retail,B2G,Small,177931,4,8,A cutting-edge B2G service serving small market needs.,94.37,1,1.46,1.46,1.46,1.46,1.46,6.36,94.37,Very Strong Potential
AstraNebula82,Retail,C2C,Large,345234,37,5,A data-driven C2C solution targeting large enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.61,95.0,Very Strong Potential
NuSystems78,Manufacturing,Freemium,Small,1521343,433,0,A cloud-based Freemium toolkit targeting small enterprises.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.6,95.0,Very Strong Potential
DeltaZephyr46,Technology,B2G,Large,230988,1,1,A cutting-edge B2G infrastructure serving large market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.12,95.0,Very Strong Potential
TrekKinetic66,Finance,B2B,Small,1104617,5,10,A blockchain-enabled B2B platform serving small market needs.,93.02,1,1.24,1.24,1.24,1.24,1.24,7.6,93.02,Very Strong Potential
TrekWorks44,Education,Advertising,Medium,215119,33,13,An AI-powered Advertising ecosystem serving medium market needs.,95.0,1,0.0,0.0,0.0,0.0,0.0,4.15,95.0,Very Strong Potential
VibeDynamics82,Transportation,SaaS,Medium,28868,17,15,A data-driven SaaS service targeting medium enterprises.,95.0,1,0.25,0.25,0.25,0.25,0.25,5.12,95.0,Very Strong Potential
